7.277080789208412170e-03,6.319085136055946350e-03,6.808486767113208771e-03,6.935321260243654251e-03,6.070014089345932007e-03,8.290568366646766663e-03,5.529295653104782104e-03,8.178206160664558411e-03,5.641090683639049530e-03,6.963732186704874039e-03,6.505669560283422470e-03,6.229628343135118484e-03,6.800815928727388382e-03,6.649943068623542786e-03,8.189128711819648743e-03,6.877959705889225006e-03,7.253974676132202148e-03,8.760649710893630981e-03,6.522680167108774185e-03,6.152119487524032593e-03,6.682528182864189148e-03,6.077264435589313507e-03,6.975871510803699493e-03,7.091078441590070724e-03,8.139803074300289154e-03,7.174279540777206421e-03,5.946150515228509903e-03,9.551784954965114594e-03,6.473077926784753799e-03,8.354687131941318512e-03
5.995532032102346420e-03,6.079465150833129883e-03,7.057617884129285812e-03,5.330457352101802826e-03,4.891950637102127075e-03,7.458118256181478500e-03,7.011035457253456116e-03,8.090105839073657990e-03,7.735187653452157974e-03,6.169499829411506653e-03,5.611962173134088516e-03,6.384216714650392532e-03,5.026566796004772186e-03,5.665435921400785446e-03,5.461704917252063751e-03,5.921015515923500061e-03,4.923149943351745605e-03,5.868504755198955536e-03,5.924730096012353897e-03,7.006362080574035645e-03,7.117959670722484589e-03,7.195966783910989761e-03,6.893141660839319229e-03,7.237724959850311279e-03,6.421567872166633606e-03,6.868442054837942123e-03,1.073808316141366959e-02,6.963296793401241302e-03,6.799214519560337067e-03,6.664245855063199997e-03
4.373924341052770615e-03,5.177048034965991974e-03,5.361723713576793671e-03,6.243068259209394455e-03,6.047811359167098999e-03,6.533937994390726089e-03,5.820867605507373810e-03,5.149170756340026855e-03,5.566998850554227829e-03,4.779245238751173019e-03,5.209523718804121017e-03,4.620052874088287354e-03,6.547386292368173599e-03,5.494351498782634735e-03,1.078939903527498245e-02,6.359080784022808075e-03,4.629892762750387192e-03,6.638544611632823944e-03,4.437118768692016602e-03,4.929794464260339737e-03,5.770827177911996841e-03,6.421920377761125565e-03,6.897341925650835037e-03,6.604513619095087051e-03,5.232516676187515259e-03,6.209692452102899551e-03,5.998769775032997131e-03,6.131505127996206284e-03,5.377112887799739838e-03,6.447657011449337006e-03
5.118404980748891830e-03,4.873384255915880203e-03,4.986613057553768158e-03,4.901496227830648422e-03,5.471909884363412857e-03,4.926379770040512085e-03,4.614475183188915253e-03,4.637459758669137955e-03,4.914132412523031235e-03,5.273212678730487823e-03,5.136121064424514771e-03,4.640194587409496307e-03,5.389976315200328827e-03,4.561668727546930313e-03,5.185350775718688965e-03,5.589534062892198563e-03,5.093453451991081238e-03,4.701501224189996719e-03,4.705558996647596359e-03,4.308544564992189407e-03,4.906793590635061264e-03,5.813939031213521957e-03,5.173173267394304276e-03,5.056753754615783691e-03,4.984067752957344055e-03,4.476998001337051392e-03,4.327471368014812469e-03,4.812092985957860947e-03,5.601261742413043976e-03,4.910561256110668182e-03
4.513134714215993881e-03,4.305627197027206421e-03,4.844174254685640335e-03,5.105105694383382797e-03,4.811417311429977417e-03,4.335334990173578262e-03,5.391481332480907440e-03,4.739853553473949432e-03,4.144310485571622849e-03,4.052686505019664764e-03,4.123546648770570755e-03,5.168897565454244614e-03,5.243840161710977554e-03,4.558295477181673050e-03,4.710788838565349579e-03,4.511795472353696823e-03,4.443002399057149887e-03,4.582717549055814743e-03,3.935046959668397903e-03,5.308031570166349411e-03,4.423077218234539032e-03,3.942629788070917130e-03,3.818677272647619247e-03,5.027019418776035309e-03,4.444441758096218109e-03,4.683788865804672241e-03,4.551823716610670090e-03,4.069905728101730347e-03,4.994068294763565063e-03,4.143491387367248535e-03
4.097606521099805832e-03,3.843573620542883873e-03,4.345918074250221252e-03,3.985047806054353714e-03,3.940821625292301178e-03,3.996653016656637192e-03,4.191695712506771088e-03,3.276001196354627609e-03,3.856284543871879578e-03,3.809180343523621559e-03,3.806561697274446487e-03,4.425989463925361633e-03,3.907831385731697083e-03,3.651209874078631401e-03,4.431306850165128708e-03,4.513642750680446625e-03,4.055909812450408936e-03,4.291545134037733078e-03,4.174954257905483246e-03,4.801664501428604126e-03,3.764624940231442451e-03,4.262139089405536652e-03,4.230559803545475006e-03,3.996231593191623688e-03,4.736442118883132935e-03,4.353838507086038589e-03,4.039973951876163483e-03,3.912967164069414139e-03,4.568347241729497910e-03,3.960912581533193588e-03
4.489351529628038406e-03,3.852240042760968208e-03,3.680043388158082962e-03,3.936417866498231888e-03,3.895252011716365814e-03,3.907298669219017029e-03,3.648143960162997246e-03,3.764807246625423431e-03,3.719672095030546188e-03,3.903876524418592453e-03,3.697390668094158173e-03,3.909708466380834579e-03,3.796958830207586288e-03,3.682692768052220345e-03,3.329738974571228027e-03,3.612702712416648865e-03,3.990445751696825027e-03,4.033027216792106628e-03,3.272054018452763557e-03,3.213047981262207031e-03,3.852688940241932869e-03,3.869183361530303955e-03,3.785970155149698257e-03,3.994110506027936935e-03,3.208745270967483521e-03,3.450278658419847488e-03,4.037848208099603653e-03,4.135659430176019669e-03,3.642109688371419907e-03,3.757702419534325600e-03
3.475110512226819992e-03,3.422079142183065414e-03,3.604691009968519211e-03,3.502821084111928940e-03,3.506072796881198883e-03,3.572285175323486328e-03,3.585058497264981270e-03,3.225040854886174202e-03,3.318655304610729218e-03,3.592110238969326019e-03,3.481683088466525078e-03,3.236469347029924393e-03,3.456543199717998505e-03,3.545408602803945541e-03,3.453252138569951057e-03,3.375102300196886063e-03,3.407891374081373215e-03,3.447671420872211456e-03,3.394649596884846687e-03,3.627051832154393196e-03,3.433625912293791771e-03,3.311261534690856934e-03,3.587305312976241112e-03,3.404885763302445412e-03,3.509427187964320183e-03,3.313990542665123940e-03,3.460830543190240860e-03,3.252214053645730019e-03,3.407319309189915657e-03,3.435029648244380951e-03
3.209476824849843979e-03,3.218899946659803391e-03,3.092758357524871826e-03,3.106941469013690948e-03,3.045632038265466690e-03,3.214851021766662598e-03,3.168675815686583519e-03,3.228608518838882446e-03,3.026010235771536827e-03,3.245172090828418732e-03,3.150934120640158653e-03,3.194304881617426872e-03,3.094052663072943687e-03,3.063040785491466522e-03,3.167599672451615334e-03,3.109616925939917564e-03,3.141484688967466354e-03,3.123454982414841652e-03,3.221408231183886528e-03,3.043681150302290916e-03,3.006320213899016380e-03,3.033459419384598732e-03,3.218173049390316010e-03,3.227750537917017937e-03,3.084965748712420464e-03,3.112335689365863800e-03,3.091935068368911743e-03,3.220411250367760658e-03,3.214195836335420609e-03,3.149050753563642502e-03
2.953055314719676971e-03,2.948732348158955574e-03,3.004740457981824875e-03,2.976918127387762070e-03,3.013110719621181488e-03,2.979143755510449409e-03,2.981037134304642677e-03,2.991619054228067398e-03,2.951411530375480652e-03,2.967408858239650726e-03,2.978525822982192039e-03,2.975488547235727310e-03,2.966951578855514526e-03,2.959913806989789009e-03,2.976843388751149178e-03,3.004183061420917511e-03,2.971048001199960709e-03,2.966033294796943665e-03,3.010329324752092361e-03,2.953366842120885849e-03,2.955931937322020531e-03,2.987717511132359505e-03,2.992086578160524368e-03,2.982986858114600182e-03,2.941844053566455841e-03,2.988757332786917686e-03,2.988144056871533394e-03,2.993661211803555489e-03,2.995470538735389709e-03,2.941541373729705811e-03
