2.977495780214667320e-03,2.998060546815395355e-03,2.984288148581981659e-03,2.984157763421535492e-03,2.981461351737380028e-03,2.991113113239407539e-03,2.983322832733392715e-03,2.976662013679742813e-03,2.975206123664975166e-03,2.991822781041264534e-03,2.969384659081697464e-03,3.006241749972105026e-03,2.977798460051417351e-03,2.977300202473998070e-03,2.978438977152109146e-03,2.969129243865609169e-03,2.978692529723048210e-03,2.979392418637871742e-03,2.996491733938455582e-03,2.972052199766039848e-03,2.986724954098463058e-03,2.987638115882873535e-03,2.989792032167315483e-03,2.982494188472628593e-03,2.956769661977887154e-03,2.986717969179153442e-03,2.961802994832396507e-03,2.969636116176843643e-03,2.992948517203330994e-03,2.991132903844118118e-03
3.027207683771848679e-03,3.019221592694520950e-03,3.039653878659009933e-03,3.008736064657568932e-03,3.076681401580572128e-03,3.051523352041840553e-03,3.068492515012621880e-03,3.025547368451952934e-03,3.067509504035115242e-03,3.062613075599074364e-03,3.018420655280351639e-03,2.994282869622111320e-03,3.045123303309082985e-03,3.040683921426534653e-03,3.048947546631097794e-03,3.027174388989806175e-03,3.065881319344043732e-03,3.115469356998801231e-03,3.072090912610292435e-03,3.001774661242961884e-03,3.080449998378753662e-03,3.074039239436388016e-03,3.060306422412395477e-03,3.019819734618067741e-03,3.058098256587982178e-03,3.049029968678951263e-03,3.020906588062644005e-03,3.052583662793040276e-03,3.073518630117177963e-03,3.029078943654894829e-03
3.157189814373850822e-03,3.179176943376660347e-03,3.105453448370099068e-03,3.228527028113603592e-03,3.090137615799903870e-03,3.046198980882763863e-03,3.149894997477531433e-03,3.057780908420681953e-03,3.108998993411660194e-03,3.094445681199431419e-03,3.121186280623078346e-03,3.067656653001904488e-03,3.129468532279133797e-03,3.091736463829874992e-03,3.170639509335160255e-03,3.091427031904459000e-03,3.246014006435871124e-03,3.087635617703199387e-03,3.122267080470919609e-03,3.048811806365847588e-03,3.096465487033128738e-03,3.142491215839982033e-03,3.110353834927082062e-03,3.162987530231475830e-03,3.084595780819654465e-03,3.134494880214333534e-03,3.076439956203103065e-03,3.129372838884592056e-03,3.129985183477401733e-03,3.190540941432118416e-03
3.138164989650249481e-03,3.158187028020620346e-03,3.323397366330027580e-03,3.362509654834866524e-03,3.194726305082440376e-03,3.085440490394830704e-03,3.112889826297760010e-03,3.193933749571442604e-03,3.270691260695457458e-03,3.169906325638294220e-03,3.173687728121876717e-03,3.202543593943119049e-03,3.285167040303349495e-03,3.379717003554105759e-03,3.310384694486856461e-03,3.108907490968704224e-03,3.303436795249581337e-03,3.133551916107535362e-03,3.178716870024800301e-03,3.253487171605229378e-03,3.198629710823297501e-03,3.251196118071675301e-03,3.265910316258668900e-03,3.227305831387639046e-03,3.251473186537623405e-03,3.317302325740456581e-03,3.152684075757861137e-03,3.236521268263459206e-03,3.252047812566161156e-03,3.206561086699366570e-03
3.410181263461709023e-03,3.293409477919340134e-03,3.376997774466872215e-03,3.474373137578368187e-03,3.469626419246196747e-03,3.448332427069544792e-03,3.268633037805557251e-03,3.917342983186244965e-03,3.540331963449716568e-03,3.130229189991950989e-03,3.295690286904573441e-03,3.368955571204423904e-03,3.311912296339869499e-03,3.326493315398693085e-03,3.269537584856152534e-03,3.445974551141262054e-03,3.238330362364649773e-03,3.212158335372805595e-03,3.378241788595914841e-03,3.399447770789265633e-03,3.337438916787505150e-03,3.601469099521636963e-03,3.664991585537791252e-03,3.338354872539639473e-03,3.382455790415406227e-03,3.523784456774592400e-03,3.264983184635639191e-03,3.394640749320387840e-03,3.270577872171998024e-03,3.314673667773604393e-03
3.335681278258562088e-03,3.463256638497114182e-03,3.399854525923728943e-03,3.344119526445865631e-03,3.353978507220745087e-03,3.640934359282255173e-03,4.161813762038946152e-03,3.394346218556165695e-03,3.529743524268269539e-03,3.432560712099075317e-03,3.556188894435763359e-03,3.450681921094655991e-03,3.776892321184277534e-03,3.487508511170744896e-03,3.572645364329218864e-03,3.506881184875965118e-03,3.588533261790871620e-03,3.772903466597199440e-03,3.617227310314774513e-03,3.416284220293164253e-03,3.335727145895361900e-03,3.508585738018155098e-03,3.474212251603603363e-03,3.878600196912884712e-03,3.446924034506082535e-03,3.294263267889618874e-03,3.396806074306368828e-03,3.672926453873515129e-03,3.414015518501400948e-03,3.676610765978693962e-03
3.620100440457463264e-03,3.364891512319445610e-03,3.633047686889767647e-03,4.164669197052717209e-03,3.461571410298347473e-03,5.703399889171123505e-03,3.710486227646470070e-03,3.763530403375625610e-03,3.800697159022092819e-03,3.668188117444515228e-03,3.989491146057844162e-03,3.779120510444045067e-03,3.802488325163722038e-03,3.431210760027170181e-03,3.905381308868527412e-03,3.756406484171748161e-03,4.658180754631757736e-03,3.540978999808430672e-03,3.482401603832840919e-03,3.330562030896544456e-03,3.486648434773087502e-03,3.673621919006109238e-03,3.843908663839101791e-03,3.618757473304867744e-03,3.584559075534343719e-03,4.429740831255912781e-03,3.803051775321364403e-03,4.293306265026330948e-03,4.096169490367174149e-03,3.860720898956060410e-03
3.699373453855514526e-03,3.987122792750597000e-03,3.857688745483756065e-03,4.006679635494947433e-03,5.580425728112459183e-03,4.066432826220989227e-03,6.422057747840881348e-03,3.877746406942605972e-03,3.736871294677257538e-03,3.782477462664246559e-03,3.671418642625212669e-03,3.832288552075624466e-03,3.554285969585180283e-03,3.706642659381031990e-03,3.510473761707544327e-03,3.612714586779475212e-03,3.876461181789636612e-03,3.624155418947339058e-03,5.584439262747764587e-03,3.610833082348108292e-03,3.581246128305792809e-03,3.579580225050449371e-03,3.708885284140706062e-03,4.128634463995695114e-03,5.962934810668230057e-03,4.033938515931367874e-03,3.790084272623062134e-03,3.891585860401391983e-03,3.734052414074540138e-03,3.872397821396589279e-03
3.967729862779378891e-03,4.028998315334320068e-03,3.983628936111927032e-03,4.403973463922739029e-03,4.236320499330759048e-03,3.961322363466024399e-03,3.596676047891378403e-03,3.746631322428584099e-03,4.318058025091886520e-03,3.920475486665964127e-03,5.067429039627313614e-03,3.980312030762434006e-03,4.024220630526542664e-03,5.377736873924732208e-03,6.219286471605300903e-03,3.962100949138402939e-03,3.759234445169568062e-03,3.993250895291566849e-03,3.880491945892572403e-03,6.450850050896406174e-03,3.864552825689315796e-03,4.540732130408287048e-03,4.181036725640296936e-03,4.017617087811231613e-03,4.132593516260385513e-03,5.600643809884786606e-03,3.894947702065110207e-03,3.804510692134499550e-03,3.990502096712589264e-03,4.007770214229822159e-03
4.407308530062437057e-03,8.269064128398895264e-03,4.799331072717905045e-03,4.088713321834802628e-03,4.831895232200622559e-03,9.272167459130287170e-03,4.500268958508968353e-03,9.229185059666633606e-03,4.674535244703292847e-03,5.189172923564910889e-03,3.996935673058032990e-03,7.864477112889289856e-03,5.845366511493921280e-03,3.967801108956336975e-03,3.978491760790348053e-03,1.032185181975364685e-02,4.448038525879383087e-03,3.893457120284438133e-03,5.043160170316696167e-03,4.088583867996931076e-03,7.207449991255998611e-03,4.240552429109811783e-03,8.132319897413253784e-03,6.140444893389940262e-03,4.447876941412687302e-03,8.787788450717926025e-03,7.046125363558530807e-03,3.929242957383394241e-03,4.651835188269615173e-03,6.293447222560644150e-03
